candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0098450,0.5464,0.6678,0.0,1.0,0.5635,Business Analyst,Pied Piper,"Hyderabad, Telangana",5.1
CAND_0027981,0.5463,0.6409,0.0833,1.0,0.5055,Full Stack Developer,Wayne Enterprises,"Mumbai, Maharashtra",7.3
CAND_0036424,0.5463,0.6484,0.0833,1.0,0.4925,HR Manager,Pied Piper,"Mumbai, Maharashtra",7.4
CAND_0020272,0.5463,0.6595,0.0833,1.0,0.473,Frontend Engineer,Swiggy,"Hyderabad, Telangana",6.9
CAND_0018176,0.5463,0.6601,0.0833,1.0,0.4725,DevOps Engineer,Mphasis,"Pune, Maharashtra",5.2
CAND_0015203,0.5463,0.6597,0.25,0.85,0.4145,DevOps Engineer,Mindtree,"Gurgaon, Haryana",5.3
CAND_0041080,0.5463,0.6455,0.1667,0.85,0.5435,Full Stack Developer,Hooli,"Trivandrum, Kerala",6.3
CAND_0001022,0.5463,0.6467,0.0,1.0,0.5995,Full Stack Developer,Hooli,"Pune, Maharashtra",8.7
CAND_0018214,0.5463,0.6628,0.0,1.0,0.5715,Sales Executive,Stark Industries,"Pune, Maharashtra",8.5
CAND_0054152,0.5462,0.637,0.0833,1.0,0.512,Java Developer,CRED,"Hyderabad, Telangana",5.7
CAND_0042579,0.5462,0.6425,0.0833,1.0,0.5025,Mobile Developer,Hooli,"Bangalore, Karnataka",8.2
CAND_0052348,0.5462,0.6632,0.0833,1.0,0.4665,Frontend Engineer,Mphasis,"Delhi, Delhi",8.3
CAND_0070009,0.5462,0.6664,0.0833,1.0,0.461,Cloud Engineer,CRED,"Mumbai, Maharashtra",8.4
CAND_0082746,0.5462,0.6694,0.0833,1.0,0.4555,Marketing Manager,Acme Corp,"Noida, Uttar Pradesh",6.7
CAND_0076243,0.5461,0.6543,0.25,0.85,0.423,Java Developer,CRED,"Vizag, Andhra Pradesh",5.7
CAND_0036852,0.5461,0.6476,0.25,0.8,0.485,DevOps Engineer,Globex Inc,"Pune, Maharashtra",4.8
CAND_0017183,0.5461,0.6776,0.0833,1.0,0.4405,Project Manager,Dunder Mifflin,"Pune, Maharashtra",7.8
CAND_0073979,0.5461,0.6782,0.0833,1.0,0.4395,QA Engineer,Acme Corp,"Bangalore, Karnataka",6.4
CAND_0080930,0.5461,0.6832,0.0833,1.0,0.4305,Civil Engineer,Pied Piper,"Bangalore, Karnataka",8.3
CAND_0051443,0.546,0.658,0.0833,1.0,0.4745,Java Developer,Tech Mahindra,"Hyderabad, Telangana",7.1
CAND_0027626,0.546,0.6591,0.0833,1.0,0.4725,Full Stack Developer,Tech Mahindra,"Mumbai, Maharashtra",8.3
CAND_0000540,0.546,0.6813,0.1667,1.0,0.3295,DevOps Engineer,Acme Corp,"Hyderabad, Telangana",5.9
CAND_0045966,0.546,0.6539,0.0,1.0,0.5855,DevOps Engineer,Swiggy,"Hyderabad, Telangana",8.1
CAND_0039952,0.546,0.6628,0.0,1.0,0.57,Customer Support,Stark Industries,"Hyderabad, Telangana",6.3
CAND_0076219,0.5459,0.6421,0.0833,1.0,0.5015,Mobile Developer,Pied Piper,"Noida, Uttar Pradesh",7.5
CAND_0027393,0.5459,0.6584,0.0833,1.0,0.473,Java Developer,Razorpay,"Noida, Uttar Pradesh",8.0
CAND_0020523,0.5459,0.6494,0.0,1.0,0.593,Full Stack Developer,HCL,"Bangalore, Karnataka",7.6
CAND_0085976,0.5459,0.6743,0.0833,1.0,0.4455,Sales Executive,Initech,"Noida, Uttar Pradesh",7.2
CAND_0068562,0.5459,0.6579,0.1667,0.85,0.52,Frontend Engineer,CRED,"Chandigarh, Chandigarh",5.6
CAND_0071196,0.5459,0.662,0.0,1.0,0.571,Cloud Engineer,Hooli,"Pune, Maharashtra",7.9
CAND_0044588,0.5459,0.651,0.0833,0.85,0.636,Java Developer,Dunder Mifflin,"Chennai, Tamil Nadu",6.7
CAND_0074611,0.5458,0.6414,0.0833,1.0,0.5025,Java Developer,Dunder Mifflin,"Delhi, Delhi",9.0
CAND_0074665,0.5458,0.6771,0.0833,1.0,0.44,Marketing Manager,Hooli,"Pune, Maharashtra",6.7
CAND_0020622,0.5458,0.6649,0.0,1.0,0.5655,Marketing Manager,Globex Inc,"Bangalore, Karnataka",8.8
CAND_0060581,0.5457,0.642,0.0833,1.0,0.501,Java Developer,Tech Mahindra,"Hyderabad, Telangana",7.9
CAND_0016989,0.5457,0.6607,0.0833,1.0,0.468,Mechanical Engineer,Globex Inc,"Mumbai, Maharashtra",5.6
CAND_0082324,0.5457,0.6536,0.1667,0.85,0.526,DevOps Engineer,Dunder Mifflin,"Chandigarh, Chandigarh",9.0
CAND_0088393,0.5457,0.6628,0.1667,0.85,0.51,Full Stack Developer,Mphasis,"Chandigarh, Chandigarh",7.7
CAND_0010597,0.5457,0.6653,0.0,1.0,0.564,Project Manager,Pied Piper,"Pune, Maharashtra",8.5
CAND_0089378,0.5456,0.6656,0.0,1.0,0.5635,Business Analyst,Pied Piper,"Pune, Maharashtra",6.6
CAND_0088162,0.5456,0.6672,0.1667,0.85,0.502,Cloud Engineer,Razorpay,"Jaipur, Rajasthan",5.2
CAND_0075130,0.5455,0.6546,0.0833,1.0,0.478,Cloud Engineer,Initech,"Hyderabad, Telangana",7.5
CAND_0013277,0.5455,0.6452,0.0,1.0,0.5985,Full Stack Developer,HCL,"Delhi, Delhi",8.4
CAND_0039598,0.5455,0.6622,0.0833,1.0,0.4645,Java Developer,Zomato,"Pune, Maharashtra",8.3
CAND_0015563,0.5455,0.6641,0.0833,1.0,0.461,Cloud Engineer,Zomato,"Hyderabad, Telangana",6.4
CAND_0018308,0.5455,0.6513,0.0,1.0,0.5875,Java Developer,CRED,"Bangalore, Karnataka",7.2
CAND_0088416,0.5455,0.6629,0.0,1.0,0.5675,Java Developer,Globex Inc,"Noida, Uttar Pradesh",7.8
CAND_0036969,0.5454,0.6475,0.0833,1.0,0.49,Full Stack Developer,Flipkart,"Mumbai, Maharashtra",5.2
CAND_0061109,0.5454,0.6582,0.0,1.0,0.575,Cloud Engineer,CRED,"Mumbai, Maharashtra",6.8
CAND_0089179,0.5454,0.6595,0.1667,0.85,0.5145,Mobile Developer,CRED,"Ahmedabad, Gujarat",7.1
CAND_0071251,0.5454,0.6659,0.0,1.0,0.5615,.NET Developer,Tech Mahindra,"Noida, Uttar Pradesh",7.2
CAND_0033392,0.5453,0.6583,0.25,0.85,0.412,.NET Developer,Globex Inc,"Gurgaon, Haryana",5.8
CAND_0051622,0.5453,0.6642,0.0833,1.0,0.46,Cloud Engineer,Swiggy,"Pune, Maharashtra",6.1
CAND_0012143,0.5453,0.6646,0.0833,1.0,0.4595,.NET Developer,Razorpay,"Bangalore, Karnataka",8.9
CAND_0003912,0.5453,0.6606,0.1667,0.85,0.512,.NET Developer,Acme Corp,"Kolkata, West Bengal",7.2
CAND_0097105,0.5452,0.6597,0.0833,1.0,0.4675,Marketing Manager,Dunder Mifflin,"Delhi, Delhi",7.6
CAND_0024082,0.5452,0.6434,0.1667,0.85,0.5415,Data Analyst,PolicyBazaar,"Vizag, Andhra Pradesh",7.3
CAND_0040138,0.5452,0.666,0.0833,1.0,0.4565,Content Writer,Initech,"Pune, Maharashtra",8.0
CAND_0097109,0.5452,0.6572,0.25,0.8,0.4635,Full Stack Developer,Pied Piper,"Delhi, Delhi",9.1
CAND_0015001,0.5452,0.6535,0.0,1.0,0.5825,Java Developer,Dunder Mifflin,"Noida, Uttar Pradesh",5.6
CAND_0028991,0.5452,0.6534,0.0,1.0,0.5825,HR Manager,Wayne Enterprises,"Delhi, Delhi",8.7
CAND_0079750,0.5452,0.6589,0.1667,0.85,0.5145,Java Developer,Mphasis,"Gurgaon, Haryana",6.5
CAND_0090766,0.5452,0.6646,0.0,1.0,0.563,.NET Developer,HCL,"Hyderabad, Telangana",8.3
CAND_0092381,0.5452,0.6652,0.0,1.0,0.562,Mobile Developer,Tech Mahindra,"Pune, Maharashtra",8.6
CAND_0057208,0.5451,0.6447,0.0833,1.0,0.493,Java Developer,Mindtree,"Pune, Maharashtra",7.3
CAND_0095159,0.5451,0.6531,0.1667,0.85,0.524,Full Stack Developer,Stark Industries,"Gurgaon, Haryana",5.6
CAND_0019611,0.5451,0.6573,0.0,1.0,0.575,HR Manager,Acme Corp,"Pune, Maharashtra",8.3
CAND_0027666,0.545,0.6369,0.1667,0.85,0.552,Full Stack Developer,Zomato,"Chandigarh, Chandigarh",8.1
CAND_0098518,0.545,0.6654,0.0833,1.0,0.4565,Full Stack Developer,Zomato,"Noida, Uttar Pradesh",5.1
CAND_0087726,0.545,0.6703,0.0833,1.0,0.448,Frontend Engineer,Initech,"Bangalore, Karnataka",6.6
CAND_0027524,0.545,0.6774,0.0833,1.0,0.4355,Sales Executive,Globex Inc,"Delhi, Delhi",7.1
CAND_0087138,0.545,0.6768,0.25,0.85,0.378,Frontend Engineer,Flipkart,"Trivandrum, Kerala",8.3
CAND_0052092,0.5449,0.6591,0.0833,1.0,0.467,.NET Developer,Swiggy,"Bangalore, Karnataka",7.1
CAND_0025744,0.5449,0.6542,0.0,1.0,0.5795,Mobile Developer,CRED,"Noida, Uttar Pradesh",7.8
CAND_0035053,0.5449,0.6546,0.1667,0.85,0.5205,Java Developer,Flipkart,"Ahmedabad, Gujarat",8.4
CAND_0057322,0.5449,0.6898,0.3333,0.85,0.2505,Marketing Manager,Pied Piper,"Vizag, Andhra Pradesh",8.8
CAND_0049842,0.5448,0.6285,0.0833,1.0,0.52,Full Stack Developer,Tech Mahindra,"Delhi, Delhi",6.5
CAND_0056650,0.5448,0.6362,0.25,0.85,0.448,Full Stack Developer,Mphasis,"Coimbatore, Tamil Nadu",8.9
CAND_0012070,0.5448,0.6512,0.0833,1.0,0.4805,DevOps Engineer,Tech Mahindra,"Bangalore, Karnataka",8.1
CAND_0081232,0.5448,0.6677,0.1667,1.0,0.347,DevOps Engineer,Initech,"Bangalore, Karnataka",5.7
CAND_0038615,0.5448,0.6526,0.1667,0.85,0.5235,Full Stack Developer,Flipkart,"Ahmedabad, Gujarat",5.6
CAND_0012260,0.5448,0.6564,0.0,1.0,0.5755,Mobile Developer,Wayne Enterprises,"Pune, Maharashtra",5.6
CAND_0080226,0.5448,0.6823,0.0833,1.0,0.426,QA Engineer,Zomato,"Bangalore, Karnataka",6.2
CAND_0024451,0.5447,0.6683,0.25,0.85,0.3915,Full Stack Developer,Hooli,"Vizag, Andhra Pradesh",5.6
CAND_0024409,0.5447,0.6528,0.1667,0.85,0.5225,Mobile Developer,Globex Inc,"Vizag, Andhra Pradesh",5.9
CAND_0020789,0.5447,0.657,0.0,1.0,0.5735,Full Stack Developer,HCL,"Hyderabad, Telangana",8.6
CAND_0008520,0.5447,0.6591,0.0,1.0,0.57,Graphic Designer,Pied Piper,"Delhi, Delhi",7.4
CAND_0060889,0.5447,0.6622,0.0,1.0,0.5645,Customer Support,Pied Piper,"Delhi, Delhi",6.5
CAND_0019400,0.5447,0.6631,0.0,1.0,0.563,Full Stack Developer,Globex Inc,"Delhi, Delhi",5.3
CAND_0003312,0.5445,0.6505,0.0,1.0,0.584,Accountant,Hooli,"Delhi, Delhi",7.3
CAND_0085865,0.5445,0.6388,0.0833,0.85,0.6505,Mobile Developer,Zomato,"Indore, Madhya Pradesh",8.6
CAND_0058857,0.5445,0.6557,0.1667,0.85,0.5165,.NET Developer,Tech Mahindra,"Gurgaon, Haryana",7.1
CAND_0024906,0.5445,0.6642,0.0,1.0,0.56,Cloud Engineer,Razorpay,"Pune, Maharashtra",8.1
CAND_0054196,0.5444,0.6454,0.0,1.0,0.5925,DevOps Engineer,Pied Piper,"Noida, Uttar Pradesh",7.2
CAND_0008014,0.5444,0.67,0.0833,1.0,0.4455,Software Engineer,Acme Corp,"Noida, Uttar Pradesh",6.5
CAND_0022746,0.5444,0.6556,0.0,1.0,0.5745,Mobile Developer,Mindtree,"Hyderabad, Telangana",6.6
CAND_0025110,0.5444,0.6632,0.0,1.0,0.5615,Accountant,Acme Corp,"Hyderabad, Telangana",7.7
CAND_0028285,0.5444,0.6802,0.0833,1.0,0.4275,Marketing Manager,Globex Inc,"Mumbai, Maharashtra",7.7
CAND_0089242,0.5443,0.6511,0.0833,1.0,0.478,Full Stack Developer,Dunder Mifflin,"Noida, Uttar Pradesh",6.1
CAND_0073686,0.5443,0.6657,0.0833,1.0,0.4525,Marketing Manager,Wayne Enterprises,"Pune, Maharashtra",5.1
CAND_0055557,0.5443,0.6688,0.0833,1.0,0.447,Sales Executive,Pied Piper,"Hyderabad, Telangana",7.3
CAND_0072202,0.5443,0.6537,0.0,1.0,0.5775,Marketing Manager,Stark Industries,"Pune, Maharashtra",8.4
CAND_0065089,0.5443,0.6544,0.0,1.0,0.5765,DevOps Engineer,Flipkart,"Delhi, Delhi",5.1
CAND_0003657,0.5443,0.659,0.1667,0.85,0.51,Frontend Engineer,Mphasis,"Gurgaon, Haryana",8.0
CAND_0048388,0.5442,0.6481,0.1667,0.85,0.5285,Data Analyst,Ola,"Ahmedabad, Gujarat",7.2
CAND_0003216,0.5442,0.6495,0.0,1.0,0.5845,Mobile Developer,Mphasis,"Delhi, Delhi",5.6
CAND_0040416,0.5442,0.6511,0.1667,0.85,0.523,Frontend Engineer,Stark Industries,"Indore, Madhya Pradesh",8.1
CAND_0082893,0.5442,0.6538,0.0,1.0,0.577,Mobile Developer,Acme Corp,"Pune, Maharashtra",6.7
CAND_0065327,0.5442,0.6726,0.0833,1.0,0.44,Software Engineer,Pied Piper,"Delhi, Delhi",6.6
CAND_0029789,0.5442,0.6584,0.1667,0.85,0.5105,Cloud Engineer,Zomato,"Ahmedabad, Gujarat",7.1
CAND_0051711,0.5442,0.6608,0.1667,0.85,0.5065,Java Developer,Globex Inc,"Kochi, Kerala",5.8
CAND_0062111,0.5441,0.6609,0.0833,1.0,0.4595,Graphic Designer,Acme Corp,"Noida, Uttar Pradesh",8.4
CAND_0085493,0.5441,0.6446,0.0,1.0,0.5925,Mobile Developer,Mphasis,"Pune, Maharashtra",7.7
CAND_0090821,0.5441,0.6658,0.0833,1.0,0.4515,Marketing Manager,Hooli,"Mumbai, Maharashtra",8.9
CAND_0044312,0.5441,0.6753,0.0833,1.0,0.4345,QA Engineer,Initech,"Pune, Maharashtra",5.1
CAND_0063788,0.544,0.6465,0.0,1.0,0.5885,Mobile Developer,Hooli,"Noida, Uttar Pradesh",8.3
CAND_0001315,0.544,0.6563,0.0,1.0,0.5715,Content Writer,Stark Industries,"Delhi, Delhi",8.6
CAND_0028343,0.544,0.658,0.1667,0.85,0.51,Cloud Engineer,Dunder Mifflin,"Ahmedabad, Gujarat",6.2
CAND_0015432,0.544,0.6775,0.0833,1.0,0.4305,.NET Developer,HCL,"Noida, Uttar Pradesh",8.3
CAND_0015137,0.544,0.6497,0.1667,0.8,0.5745,DevOps Engineer,Swiggy,"Delhi, Delhi",4.7
CAND_0068555,0.5439,0.6313,0.0833,1.0,0.5105,Mobile Developer,Wayne Enterprises,"Pune, Maharashtra",7.8
CAND_0025041,0.5439,0.6525,0.1667,1.0,0.3695,DevOps Engineer,CRED,"Mumbai, Maharashtra",8.8
CAND_0006590,0.5439,0.6238,0.0,1.0,0.628,Mobile Developer,Initech,"Noida, Uttar Pradesh",5.5
CAND_0038339,0.5439,0.6481,0.0,1.0,0.5855,Java Developer,Dunder Mifflin,"Pune, Maharashtra",8.2
CAND_0018614,0.5439,0.6499,0.0,1.0,0.582,Cloud Engineer,Dunder Mifflin,"Delhi, Delhi",7.5
CAND_0009055,0.5439,0.6686,0.0833,1.0,0.4455,Civil Engineer,Dunder Mifflin,"Bangalore, Karnataka",8.4
CAND_0000389,0.5439,0.6872,0.3333,0.85,0.2505,Operations Manager,Stark Industries,"Chennai, Tamil Nadu",5.4
CAND_0029747,0.5439,0.6723,0.0833,1.0,0.439,Mobile Developer,Acme Corp,"Bangalore, Karnataka",5.0
CAND_0069394,0.5439,0.6785,0.0833,1.0,0.428,Cloud Engineer,Initech,"Mumbai, Maharashtra",8.3
CAND_0086630,0.5439,0.662,0.0,1.0,0.561,Frontend Engineer,Stark Industries,"Pune, Maharashtra",7.2
CAND_0053212,0.5438,0.6587,0.0833,1.0,0.462,Java Developer,Zomato,"Bangalore, Karnataka",6.8
CAND_0021915,0.5438,0.6632,0.0833,1.0,0.4545,Cloud Engineer,Razorpay,"Hyderabad, Telangana",8.9
CAND_0012794,0.5438,0.665,0.0833,1.0,0.451,.NET Developer,Mindtree,"Noida, Uttar Pradesh",6.1
CAND_0076810,0.5438,0.6445,0.1667,0.8,0.583,DevOps Engineer,Razorpay,"Delhi, Delhi",9.6
CAND_0037448,0.5438,0.6568,0.0,1.0,0.5695,Java Developer,Zomato,"Hyderabad, Telangana",8.8
CAND_0082321,0.5438,0.6582,0.0,1.0,0.567,Full Stack Developer,Initech,"Delhi, Delhi",5.4
CAND_0022399,0.5438,0.6784,0.0833,1.0,0.4275,.NET Developer,Pied Piper,"Bangalore, Karnataka",6.2
CAND_0018270,0.5437,0.6557,0.0833,1.0,0.467,Mobile Developer,Mindtree,"Noida, Uttar Pradesh",9.0
CAND_0082427,0.5437,0.6611,0.25,0.85,0.399,Cloud Engineer,Hooli,"Indore, Madhya Pradesh",7.7
CAND_0089170,0.5437,0.6463,0.0,1.0,0.5875,DevOps Engineer,CRED,"Mumbai, Maharashtra",6.5
CAND_0097521,0.5437,0.6744,0.0833,1.0,0.434,Accountant,Stark Industries,"Pune, Maharashtra",6.1
CAND_0080429,0.5437,0.6594,0.0,1.0,0.5645,DevOps Engineer,Acme Corp,"Hyderabad, Telangana",5.7
CAND_0058652,0.5436,0.6454,0.1667,0.85,0.53,Cloud Engineer,Mindtree,"Gurgaon, Haryana",7.8
CAND_0038135,0.5436,0.6592,0.0,1.0,0.5645,Full Stack Developer,Razorpay,"Noida, Uttar Pradesh",8.1
CAND_0099907,0.5435,0.6518,0.1667,1.0,0.3685,Java Developer,Acme Corp,"Mumbai, Maharashtra",7.1
CAND_0071515,0.5435,0.6538,0.0833,1.0,0.469,Content Writer,Wayne Enterprises,"Mumbai, Maharashtra",6.4
CAND_0063408,0.5435,0.6689,0.0833,1.0,0.443,Mobile Developer,Initech,"Delhi, Delhi",8.4
CAND_0059496,0.5434,0.6609,0.0833,1.0,0.456,DevOps Engineer,CRED,"Hyderabad, Telangana",6.2
CAND_0049444,0.5434,0.6646,0.25,0.8,0.4415,.NET Developer,Stark Industries,"Noida, Uttar Pradesh",9.6
CAND_0020458,0.5433,0.6712,0.1667,1.0,0.3335,Full Stack Developer,HCL,"Bangalore, Karnataka",6.9
CAND_0039324,0.5432,0.6353,0.0,1.0,0.6045,Full Stack Developer,Zomato,"Delhi, Delhi",5.1
CAND_0088976,0.5432,0.6559,0.0,1.0,0.568,DevOps Engineer,Pied Piper,"Delhi, Delhi",5.2
CAND_0060419,0.5432,0.6731,0.0833,1.0,0.434,Data Analyst,Mindtree,"Noida, Uttar Pradesh",7.2
CAND_0075161,0.5432,0.6737,0.0833,1.0,0.433,Civil Engineer,Globex Inc,"Noida, Uttar Pradesh",5.0
CAND_0026816,0.5432,0.6752,0.0833,1.0,0.4305,Marketing Manager,Wayne Enterprises,"Noida, Uttar Pradesh",5.3
CAND_0088131,0.5432,0.6602,0.0,1.0,0.5605,Cloud Engineer,Pied Piper,"Delhi, Delhi",8.2
CAND_0070683,0.5431,0.6473,0.0833,1.0,0.4785,Full Stack Developer,Razorpay,"Hyderabad, Telangana",7.3
CAND_0033211,0.5431,0.671,0.0833,1.0,0.437,Software Engineer,Mindtree,"Bangalore, Karnataka",8.0
CAND_0062959,0.543,0.6592,0.0833,1.0,0.457,HR Manager,Dunder Mifflin,"Noida, Uttar Pradesh",7.6
CAND_0021501,0.543,0.6773,0.0833,1.0,0.4255,Frontend Engineer,Initech,"Bangalore, Karnataka",8.1
CAND_0093545,0.5429,0.6506,0.25,0.85,0.4135,Full Stack Developer,Wayne Enterprises,"Kochi, Kerala",7.2
CAND_0053301,0.5429,0.6527,0.0833,1.0,0.468,Frontend Engineer,Acme Corp,"Mumbai, Maharashtra",6.4
CAND_0007449,0.5429,0.6527,0.0,1.0,0.5725,Mobile Developer,Pied Piper,"Delhi, Delhi",8.6
CAND_0023497,0.5428,0.6454,0.1667,0.85,0.526,Java Developer,Flipkart,"Jaipur, Rajasthan",8.4
CAND_0024502,0.5428,0.6502,0.1667,0.85,0.518,DevOps Engineer,Flipkart,"Vizag, Andhra Pradesh",9.0
CAND_0054417,0.5428,0.676,0.0833,1.0,0.427,.NET Developer,Razorpay,"Hyderabad, Telangana",7.0
CAND_0085249,0.5427,0.6663,0.0833,1.0,0.4435,HR Manager,Acme Corp,"Pune, Maharashtra",8.7
CAND_0069987,0.5427,0.6555,0.0,1.0,0.5665,HR Manager,Initech,"Noida, Uttar Pradesh",8.3
CAND_0001637,0.5426,0.6551,0.1667,1.0,0.3585,Full Stack Developer,Swiggy,"Noida, Uttar Pradesh",7.6
CAND_0006592,0.5426,0.6634,0.0833,1.0,0.448,Full Stack Developer,Swiggy,"Bangalore, Karnataka",8.1
CAND_0023016,0.5425,0.6606,0.25,0.85,0.394,.NET Developer,Wayne Enterprises,"Chandigarh, Chandigarh",8.8
CAND_0058023,0.5424,0.6455,0.0833,1.0,0.478,Mobile Developer,Hooli,"Noida, Uttar Pradesh",8.9
CAND_0063250,0.5424,0.6633,0.0833,1.0,0.447,Software Engineer,upGrad,"Mumbai, Maharashtra",5.5
CAND_0078599,0.5424,0.6641,0.0833,1.0,0.4455,Frontend Engineer,Globex Inc,"Delhi, Delhi",7.7
CAND_0068946,0.5423,0.6413,0.0833,1.0,0.485,Full Stack Developer,Tech Mahindra,"Mumbai, Maharashtra",8.9
CAND_0008397,0.5423,0.6402,0.1667,0.85,0.533,Full Stack Developer,Mphasis,"Kochi, Kerala",8.2
CAND_0025317,0.5423,0.6554,0.0,1.0,0.5645,.NET Developer,CRED,"Mumbai, Maharashtra",5.0
CAND_0030309,0.5422,0.6577,0.0833,1.0,0.456,Java Developer,Globex Inc,"Mumbai, Maharashtra",8.7
CAND_0021020,0.5422,0.6459,0.1667,0.85,0.5225,DevOps Engineer,CRED,"Indore, Madhya Pradesh",7.8
CAND_0060569,0.5422,0.6472,0.1667,0.85,0.52,Frontend Engineer,Zomato,"Kolkata, West Bengal",5.0
CAND_0050076,0.5422,0.6383,0.0833,0.85,0.64,Java Developer,Mphasis,"Gurgaon, Haryana",7.2
CAND_0047590,0.5421,0.6615,0.1667,1.0,0.3445,Full Stack Developer,Wayne Enterprises,"Pune, Maharashtra",8.6
CAND_0031647,0.5421,0.6531,0.0,1.0,0.5675,DevOps Engineer,Dunder Mifflin,"Hyderabad, Telangana",5.5
CAND_0047421,0.5421,0.6579,0.0,1.0,0.559,HR Manager,Hooli,"Hyderabad, Telangana",5.6
CAND_0002949,0.542,0.6309,0.1667,0.85,0.5475,Java Developer,Swiggy,"Coimbatore, Tamil Nadu",6.4
CAND_0074561,0.542,0.6477,0.1667,0.85,0.518,Java Developer,Globex Inc,"Trivandrum, Kerala",5.9
CAND_0037719,0.542,0.6479,0.1667,0.85,0.5175,Full Stack Developer,Flipkart,"Bhubaneswar, Odisha",7.2
CAND_0014442,0.542,0.6538,0.0,1.0,0.566,Full Stack Developer,Hooli,"Hyderabad, Telangana",6.6
CAND_0051551,0.542,0.6573,0.0,1.0,0.5595,Graphic Designer,Dunder Mifflin,"Noida, Uttar Pradesh",8.2
CAND_0092728,0.5419,0.649,0.0,1.0,0.5735,Java Developer,Stark Industries,"Pune, Maharashtra",8.2
CAND_0039280,0.5419,0.6697,0.25,0.85,0.375,Java Developer,Flipkart,"Bhubaneswar, Odisha",7.3
CAND_0044271,0.5418,0.6538,0.0833,1.0,0.4605,.NET Developer,Initech,"Pune, Maharashtra",5.1
CAND_0004128,0.5418,0.6601,0.0833,1.0,0.4495,Frontend Engineer,Stark Industries,"Noida, Uttar Pradesh",9.0
CAND_0020205,0.5418,0.6504,0.1667,0.85,0.5125,Full Stack Developer,Tech Mahindra,"Ahmedabad, Gujarat",7.9
CAND_0072281,0.5418,0.654,0.0,1.0,0.5645,Operations Manager,Stark Industries,"Noida, Uttar Pradesh",8.1
CAND_0035471,0.5417,0.6483,0.0833,1.0,0.47,Mobile Developer,HCL,"Pune, Maharashtra",9.0
CAND_0063950,0.5417,0.6584,0.25,0.85,0.3935,Cloud Engineer,Wayne Enterprises,"Chandigarh, Chandigarh",6.2
CAND_0067021,0.5417,0.668,0.0833,1.0,0.4355,Content Writer,Stark Industries,"Pune, Maharashtra",5.5
CAND_0080282,0.5416,0.6637,0.3333,0.85,0.28,DevOps Engineer,Initech,"Chandigarh, Chandigarh",6.8
CAND_0097658,0.5415,0.6375,0.0833,1.0,0.4875,DevOps Engineer,Wayne Enterprises,"Hyderabad, Telangana",6.8
CAND_0035700,0.5415,0.6549,0.0,1.0,0.5615,Cloud Engineer,Globex Inc,"Bangalore, Karnataka",6.0
CAND_0072290,0.5414,0.6479,0.1667,0.85,0.515,Cloud Engineer,Zomato,"Kochi, Kerala",8.5
CAND_0093246,0.5413,0.6321,0.0,1.0,0.6005,Full Stack Developer,Mindtree,"Noida, Uttar Pradesh",8.7
CAND_0008800,0.5413,0.6726,0.3333,0.8,0.313,Sales Executive,Hooli,"Noida, Uttar Pradesh",9.6
CAND_0006933,0.5413,0.6712,0.0833,1.0,0.4275,Software Engineer,Swiggy,"Noida, Uttar Pradesh",8.8
CAND_0028454,0.5413,0.6538,0.1667,0.85,0.504,Java Developer,Stark Industries,"Bhubaneswar, Odisha",8.8
CAND_0062085,0.5412,0.6493,0.0833,1.0,0.4655,DevOps Engineer,Dunder Mifflin,"Pune, Maharashtra",6.4
CAND_0005396,0.5412,0.6625,0.0833,1.0,0.4425,Full Stack Developer,Flipkart,"Pune, Maharashtra",7.0
CAND_0089543,0.5412,0.6651,0.0833,1.0,0.438,Content Writer,Acme Corp,"Hyderabad, Telangana",8.5
CAND_0038237,0.5412,0.6544,0.0,1.0,0.561,Full Stack Developer,Swiggy,"Noida, Uttar Pradesh",5.4
CAND_0029843,0.5411,0.6542,0.1667,1.0,0.3525,.NET Developer,Stark Industries,"Pune, Maharashtra",8.0
CAND_0007662,0.5411,0.6553,0.1667,1.0,0.3505,.NET Developer,Initech,"Hyderabad, Telangana",8.2
CAND_0068020,0.5411,0.6397,0.1667,0.85,0.5275,Full Stack Developer,Dunder Mifflin,"Gurgaon, Haryana",5.8
CAND_0061570,0.5411,0.6456,0.1667,0.85,0.5175,Mobile Developer,Flipkart,"Chennai, Tamil Nadu",5.3
CAND_0056295,0.5411,0.6514,0.0,1.0,0.5655,DevOps Engineer,Globex Inc,"Delhi, Delhi",8.4
CAND_0059710,0.541,0.6717,0.0833,1.0,0.4255,.NET Developer,Acme Corp,"Bangalore, Karnataka",5.4
CAND_0067896,0.5409,0.6568,0.0833,1.0,0.451,DevOps Engineer,Swiggy,"Hyderabad, Telangana",7.2
CAND_0028561,0.5408,0.6477,0.0,1.0,0.5705,Customer Support,Stark Industries,"Delhi, Delhi",8.6
CAND_0097173,0.5406,0.6479,0.0833,1.0,0.465,DevOps Engineer,Wayne Enterprises,"Noida, Uttar Pradesh",8.5
CAND_0031914,0.5406,0.6611,0.0833,1.0,0.442,Frontend Engineer,Acme Corp,"Delhi, Delhi",6.4
CAND_0050275,0.5406,0.6503,0.0,1.0,0.565,Operations Manager,Stark Industries,"Hyderabad, Telangana",8.9
CAND_0013957,0.5405,0.6462,0.1667,1.0,0.3635,Frontend Engineer,Pied Piper,"Pune, Maharashtra",6.3
